Lead_Origin,Lead_Source,Do_Not_Email,Do_Not_Call,Converted,TotalVisits,Total_Time_On_Website,Page_Views_Per_Visit,Last_Activity,Specialization,Current_Occupation,Search,Newspaper_Article,X_Forums,Newspaper,Digital_Advertisement,Through_Recommendations,City,Free_Copy,Last_Notable_Activity
API,Google,No,No,0,1,164,1,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,2,1793,2,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,5,1841,5,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,8,877,2.67,Email_Link_Clicked,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Link_Clicked
Lead_Add_Form,Reference,No,No,1,0,0,0,Unreachable,Retail_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,1,12,1411,6,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
API,Organic_Search,No,No,1,6,385,6,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,12,68,1.71,Page_Visited_on_Website,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,3,192,3,Email_Opened,International_Business,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,5,309,5,Olark_Chat_Conversation,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,3,785,2,Approached_upfront,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,4,342,4,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,2,78,1,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,5,1234,1.67,Email_Opened,International_Business,Student,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Organic_Search,No,No,0,8,14,8,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,0,4,77,4,Unreachable,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,1,3,1299,3,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Email_Opened
API,Referral_Sites,No,No,0,2,457,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,5,358,5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,3,481,3,Email_Link_Clicked,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Link_Clicked
API,Direct_Traffic,No,No,0,2,205,2,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,1,1106,1,Converted_to_Lead,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,9,1953,1.8,Email_Opened,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Lead_Add_Form,Reference,No,No,1,3,1070,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,5,207,2.5,Form_Submitted_on_Website,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1587,2,Email_Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,Other_Cities,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1509,2,Email_Opened,E-Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Organic_Search,No,No,0,4,331,4,Unreachable,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,4,187,4,Email_Link_Clicked,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Organic_Search,No,No,1,3,1407,1.5,Converted_to_Lead,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,1,123,1,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
API,Organic_Search,No,No,0,1,100,1,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,9,1164,4.5,Email_Opened,Healthcare_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,1,1362,1,Unreachable,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Modified
API,Direct_Traffic,No,No,0,7,1051,3.5,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,2,1816,2,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,7,74,2.33,Unreachable,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,13,54,6.5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,3,1183,3,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,3,66,3,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
API,Olark_Chat,No,No,0,3,1122,1.5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,6,135,6,Email_Opened,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,9,307,1.8,Olark_Chat_Conversation,E-Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Organic_Search,No,No,0,12,28,6,Email_Opened,International_Business,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,google,No,No,0,5,306,5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,7,116,7,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,1054,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Organic_Search,No,No,1,3,195,3,Converted_to_Lead,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,3,732,3,Email_Opened,Operations_Management,Working_Professional,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Olark_Chat,No,No,0,7,1130,2.33,Page_Visited_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Organic_Search,No,No,0,13,594,4.33,Had_a_Phone_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,5,1117,5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Referral_Sites,No,No,0,14,354,14,Unreachable,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,3,217,3,Unreachable,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Direct_Traffic,No,No,1,5,1837,2.5,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,1,302,1,Converted_to_Lead,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Google,No,No,0,6,32,6,Page_Visited_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,1,1226,1,Converted_to_Lead,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Tier_II_Cities,Yes,Modified
Landing_Page_Submission,Google,No,No,0,4,144,4,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Email_Opened
API,Organic_Search,No,No,1,2,631,1,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,1,891,1,Converted_to_Lead,Operations_Management,Student,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,3,235,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,2,453,2,Email_Link_Clicked,Services_Excellence,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,0,3,60,1.5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,9,96,4.5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,1,11,825,11,Olark_Chat_Conversation,Finance_Management,Working_Professional,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
API,Direct_Traffic,No,No,0,11,10,5.5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Lead_Add_Form,Reference,No,No,1,3,1704,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,3,1154,1,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,3,1262,2,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Banking_Investment_And_Insurance,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Referral_Sites,No,No,1,6,104,3,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Email_Opened
API,Google,No,No,0,3,331,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,5,294,2.5,Email_Opened,Healthcare_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Organic_Search,No,No,0,5,345,5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,2,172,2,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,4,228,4,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,5,26,5,Email_Opened,Hospitality_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,0,4,436,4,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Link_Clicked
Landing_Page_Submission,google,No,No,0,5,1008,5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Referral_Sites,No,No,0,17,71,3.4,Unreachable,Others,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Modified
Landing_Page_Submission,Google,No,No,0,8,43,8,Olark_Chat_Conversation,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,4,294,4,Email_Opened,E-Business,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Organic_Search,No,No,0,2,1528,1,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Referral_Sites,No,No,0,1,213,1,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,1,4,31,1.33,Email_Opened,Operations_Management,Working_Professional,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
API,Google,No,No,0,3,389,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,4,97,4,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,13,194,13,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,526,2,Form_Submitted_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,10,11,10,View_in_browser_link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,5,297,2.5,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Link_Clicked
Landing_Page_Submission,Direct_Traffic,No,No,0,4,174,4,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,4,12,4,Page_Visited_on_Website,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,5,254,1.25,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Lead_Add_Form,Reference,No,No,1,3,803,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,4,595,4,Page_Visited_on_Website,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
API,Referral_Sites,No,No,0,7,250,2.33,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,11,1189,11,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,5,73,5,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,3,491,3,Email_Opened,E-Business,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Google,Yes,No,1,7,1281,1.75,Email_Bounced,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Bounced
API,Organic_Search,No,No,1,3,117,3,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,5,1493,1.67,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,1,5,263,2.5,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,7,207,3.5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,4,67,4,Page_Visited_on_Website,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,0,6,866,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,6,419,6,Unreachable,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Organic_Search,No,No,0,11,188,5.5,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Link_Clicked
API,Google,No,No,0,2,362,2,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,3,199,3,Form_Submitted_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,1,10,556,5,Olark_Chat_Conversation,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,1,5,1536,5,Email_Opened,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Google,No,No,1,4,1088,4,Page_Visited_on_Website,Supply_Chain_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Referral_Sites,No,No,1,6,863,6,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,No,0,4,1410,4,Email_Bounced,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,Yes,No,0,8,76,8,Email_Bounced,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,6,209,3,Page_Visited_on_Website,Healthcare_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Modified
Landing_Page_Submission,Google,No,No,0,5,58,5,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,6,90,2,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,7,950,2.33,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Healthcare_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Google,No,No,0,8,149,2,Olark_Chat_Conversation,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Olark_Chat_Conversation
Landing_Page_Submission,Direct_Traffic,No,No,0,4,3,4,Olark_Chat_Conversation,International_Business,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,7,901,7,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,0,6,110,3,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Link_Clicked
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,3,445,3,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,7,1939,2.33,Email_Opened,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,3,199,1.5,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
API,Direct_Traffic,No,No,0,1,633,1,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,4,457,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Referral_Sites,No,No,0,4,86,4,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,7,57,2.33,Email_Opened,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,1,21,1113,2.63,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Referral_Sites,No,No,0,4,237,4,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
